2022-01-04 21:44:02	Processing Wenatchee
2022-01-04 21:44:02	Chalet
2022-01-04 21:44:02	Cottage
2022-01-04 21:44:02	Manor
2022-01-04 21:44:02	debug7
2022-01-04 21:44:02	debug8
2022-01-04 21:44:02	debug9
2022-01-04 21:44:02	debug10
2022-01-04 21:44:02	Completed Wenatchee report.
2022-01-04 21:44:02	Processing Yakima
2022-01-04 21:44:02	Cottage
2022-01-04 21:44:02	Manor
2022-01-04 21:44:02	debug7
2022-01-04 21:44:02	debug8
2022-01-04 21:44:02	move1
2022-01-04 21:44:02	move2
2022-01-04 21:44:02	move3
2022-01-04 21:44:02	move4
2022-01-04 21:44:02	5513
2022-01-04 21:44:02	Deceased
2022-01-04 21:44:02	1
2022-01-04 21:44:02	move5
2022-01-04 21:44:02	insert into moveouts ( `report_id`, `description`, `number`, `moveout_company_id` ) VALUES ('5513', 'Deceased', '1', '1');
2022-01-04 21:44:02	move6
2022-01-04 21:44:02	debug9
2022-01-04 21:44:02	debug10
2022-01-04 21:44:02	Completed Yakima report.
2022-01-04 21:44:02	step 14
2022-01-04 21:44:02	step 15
2022-01-04 21:44:02	step 16
2022-01-04 21:44:02	step 17
2022-01-04 21:44:02	step 24
2022-01-04 21:44:02	step 25
2022-01-04 21:44:02	step 26
2022-01-07 10:00:03	/home1/occupanc/public_html
2022-01-07 10:00:03	step 1
2022-01-07 10:00:03	step 2
2022-01-07 10:00:03	step 3
2022-01-07 10:00:03	step 4
2022-01-07 10:00:03	step 5
2022-01-07 10:00:03	step 6
2022-01-07 10:00:03	step 7
2022-01-07 10:00:03	step 8
2022-01-07 10:00:03	step 9
2022-01-07 10:00:03	step 10
2022-01-07 10:00:03	step 11
2022-01-07 10:00:03	step 12
2022-01-07 10:00:03	step 13
2022-01-07 10:00:03	Processing Bellingham
2022-01-07 10:00:03	Cottage
2022-01-07 10:00:03	Manor
2022-01-07 10:00:03	debug7
2022-01-07 10:00:03	debug8
2022-01-07 10:00:03	debug9
2022-01-07 10:00:03	debug10
2022-01-07 10:00:03	Completed Bellingham report.
2022-01-07 10:00:03	Processing Billings
2022-01-07 10:00:03	Cottage
2022-01-07 10:00:03	Manor
2022-01-07 10:00:03	debug7
2022-01-07 10:00:03	debug8
2022-01-07 10:00:03	move1
2022-01-07 10:00:03	move2
2022-01-07 10:00:03	move3
2022-01-07 10:00:03	move4
2022-01-07 10:00:03	5506
2022-01-07 10:00:03	Discharged by Community
2022-01-07 10:00:03	1
2022-01-07 10:00:03	move5
2022-01-07 10:00:03	insert into moveouts ( `report_id`, `description`, `number`, `moveout_company_id` ) VALUES ('5506', 'Discharged by Community', '1', '1');
2022-01-07 10:00:03	move6
2022-01-07 10:00:03	debug9
2022-01-07 10:00:03	debug10
2022-01-07 10:00:03	Completed Billings report.
2022-01-07 10:00:03	Processing Bozeman
2022-01-07 10:00:03	Chalet
2022-01-07 10:00:04	Cottage
2022-01-07 10:00:04	Manor
2022-01-07 10:00:04	Villa
2022-01-07 10:00:04	debug7
2022-01-07 10:00:04	debug8
2022-01-07 10:00:04	move1
2022-01-07 10:00:04	move2
2022-01-07 10:00:04	move3
2022-01-07 10:00:04	move4
2022-01-07 10:00:04	5507
2022-01-07 10:00:04	Deceased
2022-01-07 10:00:04	1
2022-01-07 10:00:04	move5
2022-01-07 10:00:04	insert into moveouts ( `report_id`, `description`, `number`, `moveout_company_id` ) VALUES ('5507', 'Deceased', '1', '1');
2022-01-07 10:00:04	move6
2022-01-07 10:00:04	debug9
2022-01-07 10:00:04	debug10
2022-01-07 10:00:04	Completed Bozeman report.
2022-01-07 10:00:04	Processing Flagstaff
2022-01-07 10:00:04	Processing Great Falls
2022-01-07 10:00:04	Cottage
2022-01-07 10:00:04	Manor
2022-01-07 10:00:04	debug7
2022-01-07 10:00:04	debug8
2022-01-07 10:00:04	debug9
2022-01-07 10:00:04	debug10
2022-01-07 10:00:04	Completed Great Falls report.
2022-01-07 10:00:04	Processing Prescott
2022-01-07 10:00:04	Cottage
2022-01-07 10:00:04	Manor
2022-01-07 10:00:04	debug7
2022-01-07 10:00:04	debug8
2022-01-07 10:00:04	move1
2022-01-07 10:00:04	move2
2022-01-07 10:00:04	move3
2022-01-07 10:00:04	move4
2022-01-07 10:00:04	5508
2022-01-07 10:00:04	Location greater than 30 miles
2022-01-07 10:00:04	1
2022-01-07 10:00:04	move5
2022-01-07 10:00:04	insert into moveouts ( `report_id`, `description`, `number`, `moveout_company_id` ) VALUES ('5508', 'Location greater than 30 miles', '1', '1');
2022-01-07 10:00:04	move6
2022-01-07 10:00:04	move4
2022-01-07 10:00:04	5508
2022-01-07 10:00:04	Respite Returned Home
2022-01-07 10:00:04	1
2022-01-07 10:00:04	move5
2022-01-07 10:00:04	insert into moveouts ( `report_id`, `description`, `number`, `moveout_company_id` ) VALUES ('5508', 'Respite Returned Home', '1', '1');
2022-01-07 10:00:04	move6
2022-01-07 10:00:04	debug9
2022-01-07 10:00:04	debug10
2022-01-07 10:00:04	Completed Prescott report.
2022-01-07 10:00:04	Processing Temecula
2022-01-07 10:00:04	Cottage
2022-01-07 10:00:04	Manor
2022-01-07 10:00:04	debug7
2022-01-07 10:00:04	debug8
2022-01-07 10:00:04	debug9
2022-01-07 10:00:04	debug10
2022-01-07 10:00:04	Completed Temecula report.
2022-01-07 10:00:04	Processing Vancouver
2022-01-07 10:00:04	Cottage
2022-01-07 10:00:04	Manor
2022-01-07 10:00:04	Villa
2022-01-07 10:00:04	debug7
2022-01-07 10:00:04	debug8
2022-01-07 10:00:04	debug9
2022-01-07 10:00:04	debug10
2022-01-07 10:00:04	Completed Vancouver report.
2022-01-07 10:00:04	Processing Wenatchee
2022-01-07 10:00:04	Chalet
2022-01-07 10:00:04	Cottage
2022-01-07 10:00:04	Manor
2022-01-07 10:00:04	debug7
2022-01-07 10:00:04	debug8
2022-01-07 10:00:04	debug9
2022-01-07 10:00:04	debug10
2022-01-07 10:00:04	Completed Wenatchee report.
2022-01-07 10:00:04	Processing Yakima
2022-01-07 10:00:04	Cottage
2022-01-07 10:00:04	Manor
2022-01-07 10:00:04	debug7
2022-01-07 10:00:04	debug8
2022-01-07 10:00:04	move1
2022-01-07 10:00:04	move2
2022-01-07 10:00:04	move3
2022-01-07 10:00:04	move4
2022-01-07 10:00:04	5504
2022-01-07 10:00:04	Deceased
2022-01-07 10:00:04	1
2022-01-07 10:00:04	move5
2022-01-07 10:00:04	insert into moveouts ( `report_id`, `description`, `number`, `moveout_company_id` ) VALUES ('5504', 'Deceased', '1', '1');
2022-01-07 10:00:04	move6
2022-01-07 10:00:04	debug9
2022-01-07 10:00:04	debug10
2022-01-07 10:00:04	Completed Yakima report.
2022-01-07 10:00:04	step 14
2022-01-07 10:00:04	step 15
2022-01-07 10:00:04	step 16
2022-01-07 10:00:04	step 17
2022-01-07 10:00:04	step 24
2022-01-07 10:00:04	step 25
2022-01-07 10:00:04	step 26
2022-01-07 17:31:02	/home1/occupanc/public_html
2022-01-07 17:31:02	step 1
2022-01-07 17:31:02	step 2
2022-01-07 17:31:02	step 3
2022-01-07 17:31:02	step 4
2022-01-07 17:31:02	step 5
2022-01-07 17:31:02	step 6
2022-01-07 17:31:02	step 7
2022-01-07 17:31:02	step 8
2022-01-07 17:31:02	step 9
2022-01-07 17:31:02	step 10
2022-01-07 17:31:02	step 11
2022-01-07 17:31:02	step 12
2022-01-07 17:31:02	step 13
2022-01-07 17:31:02	Processing Bellingham
2022-01-07 17:31:02	Cottage
2022-01-07 17:31:02	Manor
2022-01-07 17:31:02	debug7
2022-01-07 17:31:02	debug8
2022-01-07 17:31:02	debug9
2022-01-07 17:31:02	debug10
2022-01-07 17:31:02	Completed Bellingham report.
2022-01-07 17:31:02	Processing Billings
2022-01-07 17:31:02	Cottage
2022-01-07 17:31:02	Manor
2022-01-07 17:31:02	debug7
2022-01-07 17:31:02	debug8
2022-01-07 17:31:02	move1
2022-01-07 17:31:02	move2
2022-01-07 17:31:02	move3
2022-01-07 17:31:02	move4
2022-01-07 17:31:02	5515
2022-01-07 17:31:02	Discharged by Community
2022-01-07 17:31:02	1
2022-01-07 17:31:02	move5
2022-01-07 17:31:02	insert into moveouts ( `report_id`, `description`, `number`, `moveout_company_id` ) VALUES ('5515', 'Discharged by Community', '1', '1');
2022-01-07 17:31:02	move6
2022-01-07 17:31:02	debug9
2022-01-07 17:31:02	debug10
2022-01-07 17:31:02	Completed Billings report.
2022-01-07 17:31:02	Processing Bozeman
2022-01-07 17:31:02	Chalet
2022-01-07 17:31:02	Cottage
2022-01-07 17:31:02	Manor
2022-01-07 17:31:02	Villa
2022-01-07 17:31:02	debug7
2022-01-07 17:31:02	debug8
2022-01-07 17:31:02	move1
2022-01-07 17:31:02	move2
2022-01-07 17:31:02	move3
2022-01-07 17:31:02	move4
2022-01-07 17:31:02	5516
2022-01-07 17:31:02	Deceased
2022-01-07 17:31:02	1
2022-01-07 17:31:02	move5
2022-01-07 17:31:02	insert into moveouts ( `report_id`, `description`, `number`, `moveout_company_id` ) VALUES ('5516', 'Deceased', '1', '1');
2022-01-07 17:31:02	move6
2022-01-07 17:31:02	debug9
2022-01-07 17:31:02	debug10
2022-01-07 17:31:02	Completed Bozeman report.
2022-01-07 17:31:02	Processing Flagstaff
2022-01-07 17:31:02	Processing Great Falls
2022-01-07 17:31:02	Cottage
2022-01-07 17:31:02	Manor
2022-01-07 17:31:02	debug7
2022-01-07 17:31:02	debug8
2022-01-07 17:31:02	debug9
2022-01-07 17:31:02	debug10
2022-01-07 17:31:02	Completed Great Falls report.
2022-01-07 17:31:02	Processing Prescott
2022-01-07 17:31:02	Cottage
2022-01-07 17:31:02	Manor
2022-01-07 17:31:02	debug7
2022-01-07 17:31:02	debug8
2022-01-07 17:31:02	move1
2022-01-07 17:31:02	move2
2022-01-07 17:31:02	move3
2022-01-07 17:31:02	move4
2022-01-07 17:31:02	5517
2022-01-07 17:31:02	Location greater than 30 miles
2022-01-07 17:31:02	1
2022-01-07 17:31:02	move5
2022-01-07 17:31:02	insert into moveouts ( `report_id`, `description`, `number`, `moveout_company_id` ) VALUES ('5517', 'Location greater than 30 miles', '1', '1');
2022-01-07 17:31:02	move6
2022-01-07 17:31:02	move4
2022-01-07 17:31:02	5517
2022-01-07 17:31:02	Respite Returned Home
2022-01-07 17:31:02	1
2022-01-07 17:31:02	move5
2022-01-07 17:31:02	insert into moveouts ( `report_id`, `description`, `number`, `moveout_company_id` ) VALUES ('5517', 'Respite Returned Home', '1', '1');
2022-01-07 17:31:02	move6
2022-01-07 17:31:02	debug9
2022-01-07 17:31:02	debug10
2022-01-07 17:31:02	Completed Prescott report.
2022-01-07 17:31:02	Processing Temecula
2022-01-07 17:31:02	Cottage
2022-01-07 17:31:02	Manor
2022-01-07 17:31:02	debug7
2022-01-07 17:31:02	debug8
2022-01-07 17:31:02	debug9
2022-01-07 17:31:02	debug10
2022-01-07 17:31:02	Completed Temecula report.
2022-01-07 17:31:02	Processing Vancouver
2022-01-07 17:31:02	Cottage
2022-01-07 17:31:02	Manor
2022-01-07 17:31:02	Villa
2022-01-07 17:31:02	debug7
2022-01-07 17:31:02	debug8
2022-01-07 17:31:02	debug9
2022-01-07 17:31:02	debug10
2022-01-07 17:31:02	Completed Vancouver report.
2022-01-07 17:31:02	Processing Wenatchee
2022-01-07 17:31:02	Chalet
2022-01-07 17:31:02	Cottage
2022-01-07 17:31:02	Manor
2022-01-07 17:31:02	debug7
2022-01-07 17:31:02	debug8
2022-01-07 17:31:02	debug9
2022-01-07 17:31:02	debug10
2022-01-07 17:31:02	Completed Wenatchee report.
2022-01-07 17:31:02	Processing Yakima
2022-01-07 17:31:02	Cottage
2022-01-07 17:31:02	Manor
2022-01-07 17:31:02	debug7
2022-01-07 17:31:02	debug8
2022-01-07 17:31:02	move1
2022-01-07 17:31:02	move2
2022-01-07 17:31:02	move3
2022-01-07 17:31:02	move4
2022-01-07 17:31:02	5513
2022-01-07 17:31:02	Deceased
2022-01-07 17:31:02	1
2022-01-07 17:31:02	move5
2022-01-07 17:31:02	insert into moveouts ( `report_id`, `description`, `number`, `moveout_company_id` ) VALUES ('5513', 'Deceased', '1', '1');
2022-01-07 17:31:02	move6
2022-01-07 17:31:02	debug9
2022-01-07 17:31:02	debug10
2022-01-07 17:31:02	Completed Yakima report.
2022-01-07 17:31:02	step 14
2022-01-07 17:31:02	step 15
2022-01-07 17:31:02	step 16
2022-01-07 17:31:02	step 17
2022-01-07 17:31:02	step 24
2022-01-07 17:31:02	step 25
2022-01-07 17:31:02	step 26
2022-01-14 10:00:03	/home1/occupanc/public_html
2022-01-14 10:00:03	step 1
2022-01-14 10:00:03	step 2
2022-01-14 10:00:03	step 3
2022-01-14 10:00:03	step 4
2022-01-14 10:00:03	step 5
2022-01-14 10:00:03	step 6
2022-01-14 10:00:03	step 7
2022-01-14 10:00:03	step 8
2022-01-14 10:00:03	step 9
2022-01-14 10:00:03	step 10
2022-01-14 10:00:03	step 11
2022-01-14 10:00:03	step 12
2022-01-14 10:00:03	step 13
2022-01-14 10:00:03	Processing Bellingham
2022-01-14 10:00:03	Cottage
2022-01-14 10:00:03	Manor
2022-01-14 10:00:03	debug7
2022-01-14 10:00:03	debug8
2022-01-14 10:00:03	debug9
2022-01-14 10:00:03	debug10
2022-01-14 10:00:03	Completed Bellingham report.
2022-01-14 10:00:03	Processing Billings
2022-01-14 10:00:03	Cottage
2022-01-14 10:00:03	Manor
2022-01-14 10:00:03	debug7
2022-01-14 10:00:03	debug8
2022-01-14 10:00:03	move1
2022-01-14 10:00:03	move2
2022-01-14 10:00:03	move3
2022-01-14 10:00:03	move4
2022-01-14 10:00:03	5524
2022-01-14 10:00:03	Deceased
2022-01-14 10:00:03	1
2022-01-14 10:00:03	move5
2022-01-14 10:00:03	insert into moveouts ( `report_id`, `description`, `number`, `moveout_company_id` ) VALUES ('5524', 'Deceased', '1', '1');
2022-01-14 10:00:03	move6
2022-01-14 10:00:03	debug9
2022-01-14 10:00:03	debug10
2022-01-14 10:00:03	Completed Billings report.
2022-01-14 10:00:03	Processing Bozeman
2022-01-14 10:00:03	Chalet
2022-01-14 10:00:03	Cottage
2022-01-14 10:00:03	Manor
2022-01-14 10:00:03	Villa
2022-01-14 10:00:03	debug7
2022-01-14 10:00:03	debug8
2022-01-14 10:00:03	debug9
2022-01-14 10:00:03	debug10
2022-01-14 10:00:03	Completed Bozeman report.
2022-01-14 10:00:03	Processing Flagstaff
2022-01-14 10:00:03	Processing Great Falls
2022-01-14 10:00:03	Cottage
2022-01-14 10:00:03	Manor
2022-01-14 10:00:03	debug7
2022-01-14 10:00:03	debug8
2022-01-14 10:00:03	move1
2022-01-14 10:00:03	move2
2022-01-14 10:00:03	move3
2022-01-14 10:00:03	move4
2022-01-14 10:00:03	5521
2022-01-14 10:00:03	Deceased
2022-01-14 10:00:03	1
2022-01-14 10:00:03	move5
2022-01-14 10:00:03	insert into moveouts ( `report_id`, `description`, `number`, `moveout_company_id` ) VALUES ('5521', 'Deceased', '1', '1');
2022-01-14 10:00:03	move6
2022-01-14 10:00:03	debug9
2022-01-14 10:00:03	debug10
2022-01-14 10:00:03	Completed Great Falls report.
2022-01-14 10:00:03	Processing Prescott
2022-01-14 10:00:03	Cottage
2022-01-14 10:00:03	Manor
2022-01-14 10:00:03	debug7
2022-01-14 10:00:03	debug8
2022-01-14 10:00:03	move1
2022-01-14 10:00:03	move2
2022-01-14 10:00:03	move3
2022-01-14 10:00:03	move4
2022-01-14 10:00:03	5526
2022-01-14 10:00:03	Deceased
2022-01-14 10:00:03	1
2022-01-14 10:00:03	move5
2022-01-14 10:00:03	insert into moveouts ( `report_id`, `description`, `number`, `moveout_company_id` ) VALUES ('5526', 'Deceased', '1', '1');
2022-01-14 10:00:03	move6
2022-01-14 10:00:03	debug9
2022-01-14 10:00:03	debug10
2022-01-14 10:00:03	Completed Prescott report.
2022-01-14 10:00:03	Processing Temecula
2022-01-14 10:00:03	Cottage
2022-01-14 10:00:03	Manor
2022-01-14 10:00:03	debug7
2022-01-14 10:00:03	debug8
2022-01-14 10:00:03	move1
2022-01-14 10:00:03	move2
2022-01-14 10:00:03	move3
2022-01-14 10:00:03	move4
2022-01-14 10:00:03	5527
2022-01-14 10:00:03	Competition
2022-01-14 10:00:03	1
2022-01-14 10:00:03	move5
2022-01-14 10:00:03	insert into moveouts ( `report_id`, `description`, `number`, `moveout_company_id` ) VALUES ('5527', 'Competition', '1', '1');
2022-01-14 10:00:03	move6
2022-01-14 10:00:03	move4
2022-01-14 10:00:03	5527
2022-01-14 10:00:03	Deceased
2022-01-14 10:00:03	1
2022-01-14 10:00:03	move5
2022-01-14 10:00:03	insert into moveouts ( `report_id`, `description`, `number`, `moveout_company_id` ) VALUES ('5527', 'Deceased', '1', '1');
2022-01-14 10:00:03	move6
2022-01-14 10:00:03	debug9
2022-01-14 10:00:03	debug10
2022-01-14 10:00:03	Completed Temecula report.
2022-01-14 10:00:03	Processing Vancouver
2022-01-14 10:00:03	Cottage
